Zip code,Latitude,Longitude,Number of required Level 2 chargers
49453,42.833852,-86.108233,58
49453,42.81928,-86.124742,19
49453,42.815627,-86.083824,72
49453,42.790925,-86.029165,29
49453,42.815929,-86.053565,10
49453,42.835006,-86.194826,2
49453,42.790158,-86.194512,6
49453,42.785993,-86.153436,5
49428,42.808,-86.026554,27
49428,42.809386,-86.006199,4
49428,42.821646,-86.00651,15
49428,42.793797,-85.950165,6
49428,42.835977,-85.965974,3
49428,42.87484,-85.864163,14
49428,42.857758,-85.864151,14
49428,42.896896,-85.867136,8
49428,42.873595,-85.886065,3
49428,42.913887,-85.837552,8
49428,42.911221,-85.805497,62
49428,42.934334,-85.823222,4
49428,42.897513,-85.835975,7
49418,42.870318,-85.815775,27
49418,42.89111,-85.800766,27
49418,42.83264,-85.84016,21
49779,45.410187,-83.805609,6
49779,45.421008,-83.833941,6
48629,44.322449,-84.756029,3
48629,44.304395,-84.823271,1
48629,44.291376,-84.763061,3
48629,44.459871,-84.688736,3
48629,44.358757,-84.711521,3
48629,44.272643,-84.672952,9
48629,44.311314,-84.621514,1
48629,44.316086,-84.687744,1
48602,43.431439,-83.938653,30
48602,43.439124,-83.928219,3
48602,43.453264,-83.919515,6
48602,43.43379,-83.946147,21
48602,43.434914,-83.955223,7
48602,43.427116,-83.981548,7
48602,43.429285,-83.97122,13
48602,43.415617,-83.950927,3
48602,43.419175,-83.939599,10
48602,43.405376,-83.955448,4
48602,43.391025,-83.958977,28
48602,43.395452,-83.934365,10
48611,43.548216,-84.111153,10
48611,43.508002,-84.142756,3
48602,43.44073,-84.030023,46
48602,43.438495,-84.004442,32
48602,43.447158,-83.979295,20
48602,43.470004,-83.995269,15
48602,43.457507,-84.000269,41
48602,43.461861,-84.065967,37
48602,43.460089,-83.966513,55
48602,43.41713,-84.005607,3
48602,43.420665,-84.031968,101
48602,43.503472,-83.948887,24
48602,43.502099,-84.012613,7
48722,43.353239,-83.839213,1
48722,43.341148,-83.741603,28
48722,43.3513,-83.71651,3
48722,43.351428,-83.780016,19
48415,43.235726,-83.755237,3
48415,43.278626,-83.755342,9
48867,43.184363,-84.14445,5
48502,43.386198,-82.582985,1
48415,43.450528,-82.589868,2
48415,43.417051,-82.830766,19
48415,43.425654,-82.836464,7
48763,43.64533,-82.640608,1
48415,43.491613,-82.693853,4
48502,43.274394,-82.559171,17
48502,43.287743,-82.851777,1
48502,43.271118,-82.626952,6
48502,43.274761,-82.61366,7
48502,43.200869,-82.841744,1
48502,43.207535,-82.616291,1
48502,43.188672,-82.547082,3
49701,45.960241,-86.260689,3
49701,45.957885,-86.239179,19
48867,42.990917,-84.174002,3
48867,42.996739,-84.177914,40
48867,43.002064,-84.191227,11
48867,42.988131,-84.190226,3
48867,43.008704,-84.160965,10
48867,43.005538,-84.176175,5
48867,42.977773,-84.176794,13
48867,42.987731,-84.160366,16
48867,43.083899,-84.253291,1
48867,43.025021,-84.188261,5
48867,42.979237,-84.107009,3
48867,43.021477,-84.10629,5
48867,42.966843,-84.13953,5
48867,42.991176,-84.141497,21
48867,43.011143,-83.951716,3
48867,43.088437,-83.958182,5
48872,42.872598,-84.321202,7
48872,42.791964,-84.313025,1
48872,42.796769,-84.248262,3
48872,42.849357,-84.190405,7
48872,42.803508,-84.191057,3
48867,42.906156,-83.993189,9
48867,42.916634,-83.983208,18
48507,42.896042,-83.956188,1
48872,42.844653,-83.982982,1
48502,42.96903,-82.424179,12
48502,42.979379,-82.423343,11
49406,42.183518,-86.307745,4
49406,42.190859,-86.308597,4
48502,42.985923,-82.431645,21
48502,42.993759,-82.436,11
48502,42.983914,-82.449479,4
48502,42.97821,-82.43823,36
48502,42.956083,-82.435678,10
48502,42.948522,-82.451461,27
48502,42.987444,-82.495875,6
48502,42.99897,-82.467106,8
48502,42.947097,-82.477061,17
48502,42.898013,-82.482736,39
48502,42.924399,-82.483179,11
48502,43.011195,-82.926535,10
48502,43.033233,-82.552299,1
48502,42.961514,-82.565125,3
48502,42.976775,-82.557064,1
48502,42.837681,-82.492074,19
48502,42.818961,-82.498118,16
48502,42.644859,-82.610356,5
49009,41.823921,-85.392923,5
49009,41.811809,-85.432528,8
49009,41.805742,-85.400142,13
49009,41.792568,-85.404892,1
49009,41.792315,-85.436041,40
49009,41.769729,-85.475284,1
49009,41.949026,-85.596392,7
49009,41.97453,-85.624359,4
49009,41.962423,-85.546401,3
49009,42.005783,-85.586441,1
49009,41.995754,-85.468075,1
49009,42.038962,-85.470142,1
49009,41.934979,-85.624806,3
49009,41.95986,-85.611092,8
49009,41.957796,-85.637504,2
49009,41.949337,-85.635863,4
49009,41.935997,-85.647129,10
49009,41.945663,-85.64368,38
49009,41.94404,-85.371855,1
49009,41.932174,-85.314013,5
49009,41.916517,-85.489293,3
49009,41.833658,-85.665211,8
49009,41.819989,-85.675092,6
49009,41.877815,-85.478044,3
49009,41.839624,-85.478662,1
49009,41.795554,-85.637384,5
49009,41.787541,-85.559869,2
49009,41.783857,-85.69235,1
49009,41.849862,-85.324602,1
48722,43.485484,-83.409208,14
48722,43.48855,-83.392019,5
48722,43.501608,-83.38981,10
48722,43.44809,-83.426334,1
49009,41.915605,-86.336559,1
48722,43.592546,-83.183867,9
48722,43.603737,-83.174482,4
48722,43.627963,-83.263942,1
48722,43.544962,-83.523493,1
48722,43.435869,-83.669541,3
48415,43.324877,-83.625644,7
48722,43.362865,-83.65,2
48722,43.475785,-83.287526,3
48415,43.366549,-83.313569,1
48722,43.374603,-83.582089,10
48415,43.348634,-83.550935,8
48415,43.336132,-83.402264,3
48415,43.263827,-83.556408,3
48415,43.266732,-83.495966,7
49406,42.408736,-86.26946,37
49406,42.388113,-86.279349,16
49406,42.351623,-86.244769,2
49406,42.385008,-86.24858,8
49406,42.287371,-86.243037,7
49009,42.320407,-86.113739,9
49009,42.311674,-86.114242,1
49406,42.397126,-86.196743,1
49406,42.397271,-86.13924,1
49009,42.36821,-85.94754,2
49009,42.375007,-85.899474,6
49009,42.211199,-86.085001,8
49009,42.220625,-86.023391,1
49009,42.211043,-86.163048,2
49009,42.200562,-86.162786,6
49009,42.219988,-86.135753,8
49009,42.092092,-86.162328,2
49009,42.111241,-85.973904,5
49009,42.104173,-85.970112,5
49221,42.280183,-83.745629,157
49221,42.285726,-83.750156,57
49221,42.303236,-83.732939,55
49221,42.31217,-83.71594,144
49221,42.313223,-83.698564,47
49221,42.295749,-83.688423,61
49221,42.28621,-83.69092,17
49221,42.289829,-83.712997,117
49221,42.279894,-83.788978,2
49221,42.291568,-83.78821,27
49221,42.27866,-83.769527,42
49221,42.288605,-83.773633,4
49221,42.284115,-83.74229,88
49221,42.283494,-83.737876,67
49221,42.284178,-83.729092,102
49221,42.275976,-83.737268,75
49221,42.275206,-83.728669,66
49221,42.270099,-83.73441,53
49221,42.263488,-83.773341,84
49221,42.270777,-83.765393,23
49221,42.269015,-83.742304,50
49221,42.276801,-83.74676,125
49221,42.251287,-83.759981,139
49221,42.240426,-83.713578,63
49221,42.232253,-83.706612,21
49221,42.251981,-83.728161,52
49221,42.241007,-83.744199,43
49202,42.312651,-84.012668,13
49202,42.316719,-84.02947,21
49202,42.28851,-84.046149,1
49202,42.285847,-84.102795,1
49202,42.318669,-83.950599,1
49221,42.263332,-83.809268,8
49221,42.300117,-83.811096,1
49221,42.273052,-83.868563,10
49221,42.278113,-83.819925,13
49202,42.304232,-83.865671,1
49202,42.384363,-83.701518,1
49202,42.39102,-83.760717,9
48507,42.398135,-83.570401,1
48507,42.3926,-83.631704,1
49221,42.300219,-83.672342,25
49221,42.266886,-83.651282,8
49221,42.298067,-83.574578,2
49221,42.122543,-83.930011,2
49221,42.112539,-84.106878,1
49221,42.160512,-83.779975,19
49221,42.175349,-83.779017,25
49221,42.18059,-83.764625,11
49221,42.116874,-83.842991,1
49221,42.188608,-83.682323,25
49221,42.214891,-83.683392,36
49221,42.237899,-83.764273,61
49221,42.186047,-83.72863,6
49221,42.20957,-83.713101,12
49221,42.254236,-83.674336,151
49221,42.2345,-83.673925,132
49221,42.234712,-83.611981,28
49221,42.231335,-83.626555,35
49221,42.242866,-83.632233,26
49221,42.242162,-83.617616,135
49221,42.237359,-83.58935,9
49221,42.248075,-83.590306,57
49221,42.257754,-83.57572,10
49221,42.268999,-83.573375,14
49267,42.239652,-83.576749,1
49267,42.250904,-83.569869,1
49267,42.227135,-83.588976,74
49267,42.220921,-83.566462,126
49221,42.251458,-83.65396,235
49221,42.234836,-83.647333,68
49221,42.18785,-83.624035,3
49221,42.214296,-83.62668,1
49267,42.188828,-83.574655,14
49267,42.21014,-83.565261,16
49221,42.154828,-83.710694,1
49267,42.33843,-83.046068,21
49267,42.333769,-83.058864,58
49267,42.327448,-83.048809,122
49267,42.330148,-83.036235,70
49267,42.333446,-83.050683,210
49267,42.336683,-83.054421,29
48507,42.395816,-83.098956,55
48507,42.409291,-83.108352,88
48507,42.400813,-83.084881,3
48507,42.411733,-83.093359,21
48507,42.429606,-83.122562,130
48507,42.429671,-83.136477,6
48507,42.437195,-83.112774,35
48507,42.425266,-83.099673,13
48507,42.400738,-83.130839,34
48507,42.410309,-83.128181,91
48507,42.371244,-83.136281,40
48507,42.384441,-83.136549,140
48507,42.394976,-83.120706,88
48507,42.385606,-83.11582,92
48507,42.385803,-83.0976,16
48507,42.381435,-83.101676,1
48507,42.383661,-83.087786,4
48507,42.390067,-83.077592,41
48507,42.365199,-83.108757,19
48507,42.368029,-83.099635,40
48507,42.373606,-83.080877,170
48507,42.375004,-83.092317,13
48507,42.368836,-83.088598,45
48507,42.378094,-83.070507,31
48507,42.380694,-83.060095,10
49267,42.352233,-83.082401,23
49267,42.358115,-83.09162,87
49267,42.346607,-83.075277,139
49267,42.357214,-83.069938,88
48507,42.36496,-83.075096,15
48507,42.369302,-83.065272,59
48507,42.362499,-83.061371,87
49267,42.328902,-83.127034,43
49267,42.325974,-83.143009,8
49267,42.339667,-83.135847,12
49267,42.331568,-83.090782,3
49267,42.341745,-83.09978,10
49267,42.343567,-83.087772,4
49267,42.336716,-83.076509,14
49267,42.345757,-83.050586,62
49267,42.341166,-83.060676,107
49267,42.353789,-83.05797,109
49267,42.354984,-83.052583,52
49267,42.349027,-83.065081,239
49267,42.300335,-83.135112,30
49267,42.307589,-83.113914,13
49267,42.306541,-83.125839,29
49267,42.271974,-83.154874,36
49267,42.288348,-83.152745,2
49267,42.326005,-83.101432,24
49267,42.312572,-83.127778,29
49267,42.318991,-83.121144,11
49267,42.300251,-83.10852,19
49267,42.314433,-83.10424,12
49267,42.318496,-83.094156,68
49267,42.321433,-83.078394,30
49267,42.328297,-83.06788,20
48507,42.371858,-83.160629,23
48507,42.380058,-83.156124,12
48507,42.429674,-83.26467,83
48507,42.427041,-83.279844,57
48507,42.436416,-83.248844,21
48507,42.422148,-83.248276,30
48507,42.42251,-83.228943,2
48507,42.423004,-83.209276,19
48507,42.437406,-83.209837,8
48507,42.430043,-83.193,29
48507,42.438363,-83.187788,3
48507,42.425219,-83.174662,2
48507,42.4383,-83.17587,24
48507,42.41982,-83.187431,8
48507,42.409281,-83.174678,16
48507,42.412713,-83.189402,14
48507,42.40567,-83.190739,20
48507,42.438495,-83.166103,8
48507,42.438733,-83.151475,19
48507,42.421912,-83.164282,18
48507,42.413441,-83.150421,32
48507,42.427867,-83.151089,7
48507,42.420684,-83.150763,39
48507,42.40869,-83.274975,29
48507,42.407307,-83.261974,19
48507,42.392935,-83.268504,40
48507,42.381827,-83.251953,18
48507,42.408161,-83.248585,8
48507,42.392014,-83.247731,7
48507,42.408536,-83.208752,33
48507,42.407664,-83.229562,11
48507,42.394094,-83.208162,43
48507,42.394599,-83.227417,5
48507,42.401172,-83.156425,10
48507,42.407701,-83.154661,24
48507,42.382888,-83.207727,12
48507,42.382373,-83.226812,2
48507,42.374697,-83.175386,17
48507,42.389336,-83.165442,3
48507,42.384919,-83.191855,4
48507,42.368918,-83.244133,18
48507,42.374661,-83.190856,6
48507,42.370643,-83.207083,9
49267,42.357954,-83.206656,46
48507,42.373828,-83.225068,4
48507,42.364194,-83.227272,41
49267,42.358339,-83.187226,29
48507,42.36033,-83.165564,29
49267,42.345261,-83.203891,28
49267,42.336723,-83.225785,8
49267,42.350507,-83.225947,6
48507,42.395239,-83.013531,24
48507,42.383717,-83.01521,16
48507,42.389718,-83.050059,24
48507,42.40232,-83.063775,58
48507,42.399403,-83.051657,40
48507,42.394697,-83.063236,21
48507,42.441339,-83.092017,22
48507,42.425479,-83.080486,8
48507,42.429695,-83.062194,8
48507,42.443851,-83.06764,15
48507,42.436835,-83.064607,3
48507,42.442187,-83.026061,45
48507,42.427224,-83.029806,9
48507,42.442017,-82.99598,6
48507,42.430266,-83.00922,15
48507,42.44324,-82.978809,4
48507,42.444386,-82.950742,5
48507,42.441929,-82.964661,1
48507,42.429285,-82.993681,12
48507,42.428087,-82.970107,11
48507,42.427587,-82.942401,7
48507,42.420742,-82.949232,23
48507,42.408852,-83.069096,1
48507,42.414911,-83.076304,10
48507,42.408943,-83.030941,2
48507,42.395508,-83.03989,16
48507,42.419356,-83.051161,6
48507,42.416544,-82.997992,40
48507,42.412749,-82.972155,16
48507,42.404448,-82.988743,19
48507,42.412254,-82.956923,11
48507,42.403316,-82.950427,8
48507,42.402085,-82.92483,11
48507,42.415969,-82.923964,10
48507,42.394917,-82.941602,12
48507,42.407817,-82.937421,2
48507,42.396706,-82.96815,24
48507,42.388204,-82.99491,16
48507,42.359702,-83.037237,6
49267,42.352564,-83.043475,63
48507,42.359771,-83.020795,22
48507,42.371808,-83.030018,22
48507,42.362163,-82.998101,50
48507,42.375636,-83.007174,38
48507,42.373737,-82.985219,72
48507,42.379522,-82.94924,20
48507,42.390887,-82.956071,13
49267,42.338467,-83.017553,171
49267,42.341545,-83.032343,362
49267,42.347125,-83.020146,96
49267,42.351903,-83.005651,248
49267,42.354929,-82.984936,226
48507,42.402041,-82.900199,5
48507,42.445403,-82.929349,26
48507,42.426839,-82.921116,15
48507,42.441545,-82.915369,4
48507,42.435653,-82.935657,2
48507,42.445967,-82.894005,8
48507,42.432079,-82.912485,4
48507,42.431612,-82.896955,12
48507,42.447998,-82.876106,14
48507,42.372093,-82.926745,20
48507,42.381967,-82.92788,36
49267,42.360658,-83.39143,4
48507,42.378696,-83.387256,12
48507,42.371625,-83.387126,3
49267,42.361399,-83.421053,20
48507,42.418438,-83.394168,8
48507,42.432846,-83.394723,19
48507,42.417924,-83.418996,28
48507,42.417774,-83.428483,7
48507,42.421564,-83.33926,20
48507,42.434123,-83.348706,57
48507,42.389349,-83.416372,2
48507,42.389553,-83.387937,11
48507,42.404681,-83.364152,3
48507,42.390485,-83.339658,15
48507,42.406141,-83.330506,13
49267,42.360717,-83.343102,1
48507,42.363641,-83.322784,1
48507,42.406942,-83.450602,27
48507,42.414632,-83.531076,14
48507,42.428224,-83.452888,53
48507,42.402679,-83.489168,4
48507,42.364424,-83.47,32
48507,42.375987,-83.466835,64
48507,42.366247,-83.495139,4
49221,42.364157,-83.526736,7
48507,42.386458,-83.453357,47
48507,42.388865,-83.49528,5
49267,42.355642,-83.464364,14
48507,42.36281,-83.442458,33
48507,42.404918,-83.30446,1
48507,42.407584,-83.289395,5
48507,42.432252,-83.30681,1
48507,42.439062,-83.299573,5
48507,42.420806,-83.306328,7
48507,42.421288,-83.291885,6
48507,42.390163,-83.291504,4
48507,42.396442,-83.295596,8
48507,42.367425,-83.285209,14
48507,42.367758,-83.270974,2
49267,42.330208,-83.405309,111
49267,42.341769,-83.373745,97
49267,42.342641,-83.419746,119
49267,42.321446,-83.382064,30
49267,42.316741,-83.408695,62
49267,42.345443,-83.398087,259
49267,42.34953,-83.3232,27
49267,42.345824,-83.342085,38
49267,42.349165,-83.360703,22
49267,42.298157,-83.414659,2
49267,42.302835,-83.382621,1
49267,42.292,-83.388475,41
49267,42.303839,-83.368834,9
49267,42.292024,-83.357277,22
49267,42.27396,-83.332777,11
49267,42.303522,-83.351896,38
49267,42.336482,-83.435922,120
49267,42.319276,-83.4624,50
49267,42.344281,-83.454518,48
49267,42.329428,-83.478537,3
49267,42.329569,-83.456854,26
49267,42.312601,-83.47103,56
49267,42.344011,-83.479043,17
49267,42.308528,-83.435757,35
49267,42.278972,-83.45678,27
49221,42.335372,-83.527285,9
49267,42.270375,-83.515594,22
49267,42.301105,-83.453765,48
49267,42.300334,-83.475581,6
49267,42.308079,-83.526143,25
49267,42.286332,-83.515835,15
49267,42.307932,-83.496736,4
49267,42.332248,-83.35792,12
49267,42.219777,-83.249353,24
49267,42.333083,-83.321534,11
49267,42.318658,-83.320939,6
49267,42.271121,-83.399215,44
49267,42.281398,-83.405234,19
49267,42.274482,-83.36246,63
49267,42.285072,-83.365598,42
49267,42.281881,-83.323376,20
49267,42.298843,-83.334718,22
49267,42.302199,-83.300811,27
49267,42.284151,-83.299574,12
49267,42.289482,-83.261481,8
49267,42.30589,-83.267589,7
49267,42.31631,-83.221557,77
49267,42.301586,-83.251177,76
49267,42.324152,-83.186802,47
49267,42.322475,-83.170727,43
49267,42.316387,-83.205241,5
49267,42.33363,-83.186727,6
49267,42.333194,-83.20554,2
49267,42.325434,-83.205637,39
49267,42.317034,-83.184069,24
49267,42.348005,-83.162486,21
49267,42.337612,-83.164678,28
49267,42.304346,-83.189198,59
49267,42.349285,-83.269444,13
49267,42.352254,-83.28338,1
49267,42.334001,-83.282583,1
49267,42.347157,-83.296891,25
49267,42.336554,-83.247979,30
49267,42.332954,-83.266006,21
49267,42.333605,-83.302122,17
49267,42.319175,-83.29896,37
49267,42.303326,-83.288376,29
49267,42.275635,-83.260607,3
49267,42.274059,-83.28713,1
49267,42.226711,-83.401914,37
49267,42.251297,-83.406887,15
49267,42.247894,-83.368102,16
49267,42.253447,-83.327953,2
49267,42.18748,-83.346393,5
49267,42.241096,-83.515066,11
49267,42.227525,-83.454433,122
49267,42.250374,-83.435746,41
49267,42.211681,-83.51676,65
49267,42.19817,-83.45248,3
49267,42.20537,-83.4866,116
49267,42.196931,-83.479671,3
49267,42.131895,-83.451476,1
49267,42.225818,-83.288466,49
49267,42.234293,-83.249931,67
49267,42.250231,-83.286184,14
49267,42.262013,-83.294993,2
49267,42.249124,-83.259457,1
49267,42.201381,-83.25814,7
49267,42.195111,-83.273396,15
49267,42.20143,-83.239455,33
49267,42.196471,-83.296896,65
49267,42.260015,-83.18151,16
49267,42.246378,-83.190901,11
49267,42.240818,-83.169217,13
49267,42.25227,-83.166357,46
49267,42.224821,-83.190856,22
49267,42.23397,-83.190624,2
49267,42.284282,-83.181129,67
49267,42.273752,-83.1737,11
49267,42.251982,-83.135342,14
49267,42.24934,-83.153028,21
49267,42.273483,-83.214641,5
49267,42.265848,-83.202989,7
49267,42.251079,-83.208521,9
49267,42.25741,-83.225179,3
49267,42.206177,-83.211165,36
49267,42.219919,-83.213816,51
49267,42.191624,-83.218721,68
49267,42.191747,-83.20086,3
49267,42.19235,-83.186331,63
49267,42.220621,-83.14931,5
49267,42.218478,-83.168342,3
49267,42.228664,-83.159279,15
49267,42.207062,-83.170482,16
49267,42.19276,-83.172422,14
49267,42.144349,-83.197963,34
49267,42.135357,-83.211269,23
49267,42.124799,-83.19051,11
49267,42.161127,-83.179989,40
49267,42.114569,-83.158296,20
49267,42.159337,-83.150805,1
49267,42.160932,-83.408008,4
49267,42.133165,-83.335924,1
49267,42.16281,-83.203282,47
49267,42.178392,-83.174456,12
49267,42.177339,-83.203707,54
49267,42.133561,-83.246058,36
49267,42.130067,-83.226476,38
49267,42.132958,-83.264642,37
49267,42.170643,-83.274004,29
49267,42.171258,-83.229176,11
49267,42.132744,-83.289339,16
49267,42.097432,-83.215909,29
49267,42.065097,-83.219,1
49267,42.094267,-83.192821,8
49267,42.103663,-83.267627,24
49267,42.087487,-83.264045,27
49601,44.256625,-85.387741,1
49601,44.261227,-85.410235,12
49601,44.260309,-85.400537,3
49601,44.246773,-85.432772,1
49601,44.233007,-85.429739,20
49601,44.240942,-85.405943,12
49601,44.234291,-85.452768,1
49601,44.405578,-85.403208,2
49601,44.383177,-85.426793,3
49601,44.299195,-85.364702,1
49601,44.274049,-85.433841,6
49601,44.198025,-85.426732,23
49267,41.708036,-83.666898,3
